trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
76,0.02834368111302353,0.0007645184838727929,24,512,0.04323342363350094,0.06493943897075952,0.1,8,6.164281254651932,0.06875289000570774,3.600120199705874e-05,0.08436407153490676,-0.00418220237474828
78,0.010534822961223853,0.0009259417459952662,24,512,0.03403282854706049,0.05097042061388493,0.1,8,14.486777094187055,0.08377017579972744,4.6412681933686584e-05,0.04801902857878358,-0.002354538747005493
81,0.012446933096039146,0.0005081671107778992,96,512,0.04882437433116138,0.056255957856774334,0.1,8,21.015511611522044,0.09503897525370122,4.12136941554353e-05,0.04760357399714286,-0.0023389650057017075
82,0.018500234986477435,0.000771848767919889,96,256,0.008948121825233102,0.08589862943626941,0.1,16,37.47249095328687,0.08760375734418631,3.7011134873242215e-05,0.12518100548593308,-0.0062220391394234124
83,0.02459989437717401,0.0006970828022869898,96,256,0.027074046619236472,0.07042033639736474,0.1,8,9.991761841223713,0.07001611970365047,4.783904206304403e-05,0.10119650470047559,-0.0050119861929607355
80,0.036090753635120675,0.0009147848838562331,48,512,0.01849751649424434,0.09985930304974318,0.1,8,3.563551132143933,0.06258563172072172,4.001071339416185e-05,0.13632131421065302,-0.00677605499713849
85,0.01971697947841086,0.000678553089139412,96,512,0.04068533633835614,0.05371168423444033,0.1,8,2.6183873114912606,0.06444256201386452,3.372390270724854e-05,0.06574693298736091,-0.003253622746660797
84,0.023079555538469514,0.0007926023093919346,48,256,0.023242999240756037,0.08989305570721627,0.1,8,10.45705100408884,0.09700997937470675,3.951771063708693e-05,0.10008291631324363,-0.004964628105025095
87,0.03472526345436236,0.0005214704697614709,48,256,0.03186835767701268,0.06787901618517936,0.1,8,27.8899549018289,0.08942078560590744,4.270932176742858e-05,0.12621942030666805,-0.006268261693565974
86,0.012937650609107964,0.0008910575682381097,24,512,0.0008579121436923743,0.07593553219921888,0.1,8,4.911049168677929,0.07202672008424997,4.827057944134041e-05,0.13247484084644512,-0.006575471462880915
89,0.010154224270412876,0.0005740914726860298,96,512,0.0163337130099535,0.08129426394589245,0.1,8,6.780253824799823,0.06826553631573916,4.942172613534459e-05,0.06040543287663651,-0.002970849917696481
88,0.04426135098785723,0.0009419508438936983,24,512,0.04783852477557957,0.0748980472330004,0.1,16,45.19830140673438,0.09067739203572274,3.105703630042052e-05,0.12502749515499864,-0.0062203177214495125
91,0.030154223437362612,0.000614716032996746,96,256,0.006400702288374305,0.09544724300503732,0.1,16,16.10570530484788,0.08324459854513407,4.616461477410504e-05,0.1880589536356532,-0.009356783067008555
90,0.015085133755950286,0.0007518436207915773,24,256,0.026473625469952824,0.06092588473111391,0.1,16,3.799158372489771,0.07569359928369522,4.6247787560833266e-05,0.07270427567196605,-0.0035889659960374695
92,0.030584863820968988,0.0008744947798821484,96,512,0.03035946972668171,0.08712505730800331,0.1,16,2.205838777018167,0.0872000576555729,3.596487985626649e-05,0.09636172788212809,-0.004782121514250138
93,0.018187941439903807,0.0005286787135003215,48,256,0.011766643123701216,0.06901003359816969,0.1,16,12.4091281059403,0.07478944052010775,4.326947831601296e-05,0.108687333837524,-0.005391097213560188
94,0.011938347913704106,0.0008079218793390605,48,256,0.04532902329228819,0.09816748751327396,0.1,8,23.28142096912912,0.06221748679876327,4.654803954128693e-05,0.051961972312179666,-0.0025515505760676967
96,0.03894591144887402,0.0007338525490164357,96,256,0.004808981763198972,0.05257449159398675,0.1,16,8.572460330352246,0.08103295255452395,4.3566102226031374e-05,0.23324544828191937,-0.011618706311869937
95,0.046033815761346776,0.0006695560712407321,24,512,0.01549963252618909,0.058177411649376155,0.1,16,5.884919168475001,0.09976728085428477,4.689978041570813e-05,0.16010223683609967,-0.007958212061389277
97,0.014105499460081114,0.000633393587497636,48,256,0.03746433071792126,0.09109967602416874,0.1,16,35.77347430576632,0.07846676900982857,4.078335776697112e-05,0.06157782928342331,-0.003038108106404195
98,0.020963696438669875,0.000965329768453505,24,256,0.02108941497281194,0.06360237835906446,0.1,16,20.03106791412373,0.06605091515928507,3.681277927497361e-05,0.1030203772960827,-0.0051142060855291615
99,0.026545627602703434,0.0005573274740090923,48,256,0.039981331070885064,0.08025260600261391,0.1,16,3.052560758665682,0.0934437707066536,5.189798125322803e-05,0.09109304980522168,-0.004502754509007855
