trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
73,0.01129845936080754,0.0006320666095849299,96,256,0.0,0.05765920053236187,0.1,16,3.1535078626743354,0.06601450178772211,4.282181260828117e-05,0.14112793169423524,-0.007013574772103481
72,0.04194742875711314,0.0008315601479462933,48,512,0.0,0.0852661722805351,0.1,16,11.569053465450038,0.09703995812684299,3.8670246403479605e-05,0.3028207252456986,-0.01510236601588145
74,0.01684363574440651,0.0009276231348344882,48,256,0.0,0.0900654978118837,0.1,8,27.28210418100458,0.07741317603737116,3.121222210374426e-05,0.18876763150729983,-0.009407169353261248
77,0.016309444151735263,0.0006869969203204458,96,512,0.0,0.0642517217900604,0.1,16,12.940403447882973,0.084750458560884,4.193632069047837e-05,0.18226101259525326,-0.009071114309072184
75,0.028320048426164635,0.0005125947094313055,24,512,0.0,0.06846133703365923,0.1,8,6.724968664414089,0.08562611568719149,5.4749963793746384e-05,0.2579335501306453,-0.012841927542738519
76,0.03234188766087673,0.0007549064643209498,48,512,0.0,0.09284593681804837,0.1,16,4.206244829764384,0.07329546492546797,4.511059065766499e-05,0.2865057504110145,-0.014280176929893062
78,0.01080364803993527,0.0008582233515690043,96,256,0.0,0.08182197595015168,0.1,8,9.924299659702477,0.09365764912217855,4.540944967678594e-05,0.13267605275383076,-0.006588393188014753
80,0.03662624249327687,0.0009833821415640492,96,256,0.0,0.07083204439841212,0.1,16,42.32158448400923,0.06987155120819807,3.3423832499492684e-05,0.2389126482142626,-0.011912208578213639
79,0.04851216626501178,0.0005616954859959709,24,256,0.0,0.059627299662679434,0.1,8,27.610026622241705,0.06439017694443464,4.297452215160164e-05,0.3121585135424894,-0.01556495115497287
82,0.02133196075520055,0.0007846586767448062,96,512,0.0,0.05373101187869907,0.1,8,19.96055420214846,0.08958158429712057,4.4069540158885774e-05,0.21383488359559374,-0.010647674639620802
81,0.014312450074885383,0.0005288905687751242,24,512,0.0,0.09864499825052918,0.1,16,6.449132584738938,0.09818229731172323,4.5104810706048877e-05,0.15487682393235017,-0.007698736385911459
